pathway_model,metabolite,n_samples,spearman_rho,p_value,q_value_FDR,significant_p_0_05,significant_FDR_0_05
CORE_ED_var2,beta-cryptoxanthin,193,-0.0307041519850841,0.6716498699419811,0.8901026942340257,False,False
CORE_ASMO,OAHSA (18:1/OH-18:0),193,-0.030658295498058374,0.6721118652972096,0.8901149015183488,False,False
CORE_TK_var2,LAHSA (18:2/OH-18:0)*,193,0.03060567010309278,0.6726422075367914,0.8901149015183488,False,False
CORE_TK_var2,1-palmitoyl-GPE (16:0),193,0.030597323860904864,0.6727263332046937,0.8901149015183488,False,False
CORE_ED_var1,arachidate (20:0),193,0.030568823153246216,0.6730136357607198,0.8901149015183488,False,False
CORE_ED_var2,arachidate (20:0),193,0.030568823153246216,0.6730136357607198,0.8901149015183488,False,False
CORE_ED_var1,campesterol,193,0.03056877212624334,0.6730141501830011,0.8901149015183488,False,False
CORE_ED_var2,campesterol,193,0.03056877212624334,0.6730141501830011,0.8901149015183488,False,False
CORE_ED_var1,erucate (22:1n9),193,0.03056253657918534,0.6730770142052951,0.8901149015183488,False,False
CORE_ED_var2,erucate (22:1n9),193,0.03056253657918534,0.6730770142052951,0.8901149015183488,False,False
CORE_TK_var2,gamma-glutamyl-epsilon-lysine,193,-0.03055810927489335,0.6731216497011904,0.8901149015183488,False,False
CORE_ED_var1,taurine,193,0.03055627552388881,0.6731401376706981,0.8901149015183488,False,False
CORE_ED_var2,taurine,193,0.03055627552388881,0.6731401376706981,0.8901149015183488,False,False
CORE_EMP,galactonate,193,-0.03052220768121361,0.6734836469979757,0.8903125886848519,False,False
CORE_EMP,ursodeoxycholate,193,-0.03049549970621227,0.6737529933327183,0.8903125886848519,False,False
CORE_EMP_alt,3-hydroxy-3-methylglutarate,193,-0.03048548421558677,0.6738540089100392,0.8903125886848519,False,False
CORE_TAL,"5alpha-androstan-3beta,17beta-diol monosulfate (1)",193,-0.03047831317526149,0.6739263391339813,0.8903125886848519,False,False
CORE_ASDO,gamma-glutamylglutamate,193,-0.03046800380018255,0.674030329204006,0.8903125886848519,False,False
CORE_ASDO_var2,gamma-glutamylglutamate,193,-0.03046800380018255,0.674030329204006,0.8903125886848519,False,False
CORE_TK_var1,threonylphenylalanine,193,0.030435406762459268,0.6743591742881462,0.890583842696596,False,False
CORE_EMP_alt,4-acetamidobutanoate,193,0.03039701404839485,0.674746566408747,0.8909323026253906,False,False
CORE_ED_var1,thymidine,193,-0.030353218402395913,0.6751885799006914,0.891189611684441,False,False
CORE_ED_var2,thymidine,193,-0.030353218402395913,0.6751885799006914,0.891189611684441,False,False
CORE_TK_var1,tryptophan,193,0.03030520538432776,0.6756732855303124,0.8915140120001123,False,False
CORE_TK_var1,3-ureidopropionate,193,0.03030438340649777,0.6756815848020817,0.8915140120001123,False,False
CORE_EMP2,creatine,193,-0.030285174403076754,0.6758755436728726,0.8916068082986569,False,False
CORE_ASMO,margarate (17:0),193,-0.03023780177765333,0.6763539700052422,0.8918740794050101,False,False
CORE_TK_var2,creatinine,193,0.03022676332175833,0.6764654683779181,0.8918740794050101,False,False
CORE_EMP_alt,2-isopropylmalate,193,-0.03022508145932375,0.676482457325194,0.8918740794050101,False,False
CORE_EMP2,"ceramide (d18:1/17:0, d17:1/18:0)*",193,-0.03020505047807275,0.6766848082417652,0.8918740794050101,False,False
CORE_EMP_alt,behenate (22:0)*,193,0.030193365739009666,0.6768028569734408,0.8918740794050101,False,False
CORE_ASDO,3-methyl-2-oxobutyrate,193,0.030179415546516437,0.6769438034751837,0.8918740794050101,False,False
CORE_ASDO_var2,3-methyl-2-oxobutyrate,193,0.030179415546516437,0.6769438034751837,0.8918740794050101,False,False
CORE_EMP_alt,quinolinate,193,-0.030143300865049256,0.6773087421926114,0.8919033547159376,False,False
CORE_ED_var1,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],193,0.03013972211207109,0.6773449095719891,0.8919033547159376,False,False
CORE_ED_var2,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],193,0.03013972211207109,0.6773449095719891,0.8919033547159376,False,False
CORE_TK_var1,cysteine s-sulfate,193,0.03012826504994391,0.6774607012110241,0.8919033547159376,False,False
CORE_TK_var2,uridine,193,-0.03009572726472508,0.677789587946288,0.8921734820712958,False,False
CORE_ED_var1,methylsuccinate,193,0.030068908032062077,0.6780607182768532,0.892204688964179,False,False
CORE_ED_var2,methylsuccinate,193,0.030068908032062077,0.6780607182768532,0.892204688964179,False,False
CORE_EMP2,lanosterol,193,0.030056487367127824,0.6781862996065559,0.8922071493547027,False,False
CORE_EMP1,pristanate,193,-0.029996248192588806,0.6787954841947322,0.8926623419380127,False,False
CORE_EMP_alt,5-dodecenoate (12:1n7),193,0.029994725174937235,0.678810888814461,0.8926623419380127,False,False
CORE_TK_var2,imidazole lactate,193,-0.029985556821869104,0.6789036252814753,0.8926623419380127,False,False
CORE_TK_var2,phenylalanylglycine,193,0.029917939746808394,0.67958771036106,0.8933989367706826,False,False
CORE_EMP1,quinate,193,-0.02984264816844842,0.6803497468256998,0.8942193244529123,False,False
CORE_ASMO,malate,193,0.029831783038627824,0.680459741070103,0.8942193244529123,False,False
CORE_EMP2,N-methylglutamate,193,-0.02980943859836547,0.6806859684737059,0.8942943009821555,False,False
CORE_EMP,N-acetylhistamine,193,0.029794415362427218,0.6808380880051939,0.8942943009821555,False,False
CORE_EMP_alt,mannose,193,-0.029789407617114468,0.6808887973783994,0.8942943009821555,False,False
CORE_TAL,myristoleate (14:1n5),193,0.029764379486987378,0.68114225838756,0.8944643058068251,False,False
CORE_TAL,formiminoglutamate,193,-0.029715964802196872,0.6816326574547833,0.8948187565422748,False,False
CORE_TK_var2,norvaline,193,-0.029705945195235298,0.6817341641222111,0.8948187565422748,False,False
CORE_EMP,N-acetylaspartate (NAA),193,0.02970098702829012,0.6817843964503327,0.8948187565422748,False,False
CORE_ED_var1,OAHSA (18:1/OH-18:0),193,0.029673182290835248,0.6820661185533604,0.8948628064411198,False,False
CORE_ED_var2,OAHSA (18:1/OH-18:0),193,0.029673182290835248,0.6820661185533604,0.8948628064411198,False,False
CORE_EMP,fructose,193,-0.02963249826398162,0.6824784149353005,0.8952408745931951,False,False
CORE_EMP2,cysteine s-sulfate,193,-0.02961747502804337,0.682630685832112,0.8952777789091092,False,False
CORE_EMP,cytosine,193,0.0295941055499172,0.682867577145552,0.8954256302497675,False,False
CORE_ASMO,xanthosine,193,0.029570779104070813,0.6831040631583439,0.8954462012949548,False,False
CORE_ASDO,glycodeoxycholate,193,0.029555818977342177,0.6832557467728974,0.8954462012949548,False,False
CORE_ASDO_var2,glycodeoxycholate,193,0.029555818977342177,0.6832557467728974,0.8954462012949548,False,False
CORE_EMP2,fumarate,193,-0.029522327867101114,0.6835953655955959,0.8957285204715547,False,False
CORE_EMP1,1-stearoyl-GPG (18:0),193,-0.029501222027832032,0.6838094233924484,0.8958462418721777,False,False
CORE_EMP,N-acetylsphingosine,193,-0.02947225041397361,0.6841032978172393,0.8959194810266183,False,False
CORE_ED_var1,syringic acid,193,0.029450326215512763,0.6843257181308045,0.8959194810266183,False,False
CORE_ED_var2,syringic acid,193,0.029450326215512763,0.6843257181308045,0.8959194810266183,False,False
CORE_TAL,heptadecasphingosine (d17:1),193,0.029446727210076795,0.6843622325257406,0.8959194810266183,False,False
CORE_TK_var1,malonate,193,-0.02936541851396827,0.6851873603215549,0.896836886141389,False,False
CORE_TAL,dopamine,193,-0.029241017589131117,0.6864505129914115,0.8979256903868036,False,False
CORE_EMP_alt,glutamine,193,0.02922186314833609,0.6866450823003168,0.8979256903868036,False,False
CORE_EMP1,erucate (22:1n9),193,-0.02921406895669599,0.686724260986196,0.8979256903868036,False,False
CORE_TK_var2,N-acetylglucosaminylasparagine,193,0.029200162918647507,0.6868655364238713,0.8979256903868036,False,False
CORE_EMP,arabonate/xylonate,193,-0.02918680893114684,0.6870012136356122,0.8979256903868036,False,False
CORE_ASMO,cytosine,193,0.029184106608430786,0.6870286705929081,0.8979256903868036,False,False
CORE_ED_var1,7-methylxanthine,193,-0.02917540096371307,0.6871171271048717,0.8979256903868036,False,False
CORE_ED_var2,7-methylxanthine,193,-0.02917540096371307,0.6871171271048717,0.8979256903868036,False,False
CORE_ASMO,linolenoyl-linolenoyl-glycerol (18:3/18:3) [1]*,193,-0.029150284929831717,0.6873723504847925,0.8979256903868036,False,False
CORE_TK_var2,1-linolenoylglycerol (18:3),193,0.029140069974894503,0.6874761626290965,0.8979256903868036,False,False
CORE_TK_var2,"5alpha-pregnan-3beta,20alpha-diol monosulfate (1)",193,-0.029121708242081084,0.6876627832250596,0.8979256903868036,False,False
CORE_EMP_alt,threonylphenylalanine,193,-0.029091661770204582,0.6879682030965405,0.8979256903868036,False,False
CORE_ED_var1,N-acetylglucosamine/N-acetylgalactosamine,193,0.02907126261075864,0.6881755876309034,0.8979256903868036,False,False
CORE_ED_var2,N-acetylglucosamine/N-acetylgalactosamine,193,0.02907126261075864,0.6881755876309034,0.8979256903868036,False,False
CORE_EMP2,margarate (17:0),193,0.029069973671770562,0.6881886921883036,0.8979256903868036,False,False
CORE_TK_var1,1-methylxanthine,193,0.02906829229207841,0.688205786803979,0.8979256903868036,False,False
CORE_ED_var1,palmitoleoylcarnitine (C16:1)*,193,-0.029062931542522284,0.6882602906902732,0.8979256903868036,False,False
CORE_ED_var2,palmitoleoylcarnitine (C16:1)*,193,-0.029062931542522284,0.6882602906902732,0.8979256903868036,False,False
CORE_EMP1,N-acetylthreonine,193,-0.02904793500006993,0.6884127722733899,0.8979621836924738,False,False
CORE_TK_var1,lactate,193,-0.029031568826451574,0.6885791943072213,0.8980168443659458,False,False
CORE_EMP2,mannitol/sorbitol,193,-0.02898317271679312,0.6890714053172344,0.8983929992490253,False,False
CORE_EMP2,methylsuccinate,193,0.02897481437957374,0.6891564267376961,0.8983929992490253,False,False
CORE_EMP2,nervonoylcarnitine (C24:1)*,193,-0.028966468137385824,0.6892413290134299,0.8983929992490253,False,False
CORE_EMP_alt,cholate,193,0.02893308316863415,0.6895809769346762,0.8984826638140179,False,False
CORE_EMP_alt,indole,193,0.028914721435820735,0.689767809750008,0.8984826638140179,False,False
CORE_EMP_alt,carboxyethyl-GABA,193,0.028895537137248593,0.6899630323136539,0.8984826638140179,False,False
CORE_ASMO,16a-hydroxy DHEA 3-sulfate,193,0.02887476861191877,0.6901743993051614,0.8984826638140179,False,False
CORE_EMP1,N-acetylneuraminate,193,-0.028864282797293382,0.6902811254332665,0.8984826638140179,False,False
CORE_TAL,phenylacetylglutamine,193,-0.0288613743770305,0.690310728835189,0.8984826638140179,False,False
CORE_ED_var1,citrulline,193,0.028850489302495248,0.6904215269108338,0.8984826638140179,False,False
CORE_ED_var2,citrulline,193,0.028850489302495248,0.6904215269108338,0.8984826638140179,False,False
CORE_ASDO,N-methylglutamate,193,-0.028826586477726845,0.6906648544460359,0.8984826638140179,False,False
CORE_ASDO_var2,N-methylglutamate,193,-0.028826586477726845,0.6906648544460359,0.8984826638140179,False,False
CORE_EMP1,lactate,193,-0.028825048008518397,0.6906805169418906,0.8984826638140179,False,False
CORE_EMP,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*,193,0.028784520057689222,0.6910931619451532,0.8988573280339847,False,False
CORE_ED_var1,"ceramide (d16:1/24:1, d18:1/22:1)*",193,0.02870262481925536,0.6919272756816566,0.8993079418096876,False,False
CORE_ED_var2,"ceramide (d16:1/24:1, d18:1/22:1)*",193,0.02870262481925536,0.6919272756816566,0.8993079418096876,False,False
CORE_ED_var1,serotonin,193,-0.028690116238945424,0.6920547098904095,0.8993079418096876,False,False
CORE_ED_var2,serotonin,193,-0.028690116238945424,0.6920547098904095,0.8993079418096876,False,False
CORE_EMP,malate,193,0.028686034399871798,0.6920962964924773,0.8993079418096876,False,False
CORE_TK_var2,guanine,193,-0.02865766913562773,0.6923853129760942,0.8993079418096876,False,False
CORE_ED_var1,N-propionylalanine,193,-0.028650543664822743,0.6924579220888937,0.8993079418096876,False,False
CORE_ED_var2,N-propionylalanine,193,-0.028650543664822743,0.6924579220888937,0.8993079418096876,False,False
CORE_TK_var2,glycerophosphoinositol*,193,-0.028634287698306712,0.6926235821716228,0.8993079418096876,False,False
CORE_TK_var2,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,193,-0.028594225735804713,0.6930319048655821,0.8993079418096876,False,False
CORE_EMP1,arachidate (20:0),193,0.02858885221506529,0.6930866800201377,0.8993079418096876,False,False
CORE_EMP2,gamma-glutamylalanine,193,-0.028585891422857928,0.6931168616298147,0.8993079418096876,False,False
CORE_EMP_alt,2-hydroxy-3-methylvalerate,193,0.02855750227017787,0.6934062784040788,0.8993079418096876,False,False
CORE_TK_var1,N-palmitoylglycine,193,0.02855583302174029,0.6934232971484531,0.8993079418096876,False,False
CORE_ED_var1,2-aminophenol,193,0.028548488078927407,0.6934981839923504,0.8993079418096876,False,False
CORE_ED_var2,2-aminophenol,193,0.028548488078927407,0.6934981839923504,0.8993079418096876,False,False
CORE_EMP2,1-(1-enyl-oleoyl)-GPE (P-18:1)*,193,-0.02854247903423962,0.6935594526269387,0.8993079418096876,False,False
CORE_TK_var1,uridine,193,-0.028501594341581764,0.6939763685290312,0.8995550174146923,False,False
CORE_TAL,coprostanol,193,-0.028496832783945283,0.6940249298204361,0.8995550174146923,False,False
CORE_ED_var1,fumarate,193,0.028446432493032057,0.6945390193491656,0.8995550174146923,False,False
CORE_ED_var2,fumarate,193,0.028446432493032057,0.6945390193491656,0.8995550174146923,False,False
CORE_TAL,1-palmitoyl-2-linolenoyl-digalactosylglycerol (16:0/18:3),193,-0.028445405378708866,0.6945494974994265,0.8995550174146923,False,False
CORE_EMP2,O-sulfo-L-tyrosine,193,-0.028432308637359113,0.694683109536948,0.8995550174146923,False,False
CORE_EMP_alt,7-ketolithocholate,193,-0.028413946904545694,0.6948704504945098,0.8995550174146923,False,False
CORE_ED_var1,piperidine,193,-0.028411025453027552,0.6949002591645044,0.8995550174146923,False,False
CORE_ED_var2,piperidine,193,-0.028411025453027552,0.6949002591645044,0.8995550174146923,False,False
CORE_TK_var1,cholesterol,193,-0.028398923668607443,0.6950237432123476,0.8995550174146923,False,False
CORE_EMP1,N-palmitoylglycine,193,-0.028389291418294053,0.6951220343943539,0.8995550174146923,False,False
CORE_ASDO,gamma-glutamylisoleucine*,193,-0.028357633767860164,0.6954451170257709,0.899650257217912,False,False
CORE_ASDO_var2,gamma-glutamylisoleucine*,193,-0.028357633767860164,0.6954451170257709,0.899650257217912,False,False
CORE_EMP1,taurine,193,0.028325847930062154,0.6957695630757915,0.8997961632716182,False,False
CORE_EMP2,salicylate,193,-0.028322138240478606,0.6958074324134518,0.8997961632716182,False,False
CORE_EMP2,quinolinate,193,-0.02830712681744962,0.6959606800473698,0.8998329911261439,False,False
CORE_TK_var2,N-acetylalanine,193,0.02827706853266385,0.6962675741208134,0.9000684252660524,False,False
CORE_TK_var2,picolinate,193,0.02818859836547193,0.6971711377217282,0.900867107067018,False,False
CORE_ED_var1,nicotinate,193,0.028179885348737575,0.6972601485923592,0.900867107067018,False,False
CORE_ED_var2,nicotinate,193,0.028179885348737575,0.6972601485923592,0.900867107067018,False,False
CORE_EMP1,harmane,193,0.028140526161805825,0.6976622876359041,0.9010902925874347,False,False
CORE_EMP_alt,glycerophosphoglycerol,193,-0.028138520912344422,0.6976827778436266,0.9010902925874347,False,False
CORE_EMP_alt,taurodeoxycholate,193,-0.028101797446717584,0.6980580672926401,0.9014135687223851,False,False
CORE_EMP,S-methylcysteine,193,-0.02805171999359008,0.6985699436865551,0.9019130744481625,False,False
CORE_ED_var1,N-acetylhistidine,193,-0.027978862964187428,0.6993149087963222,0.9025517398423543,False,False
CORE_ED_var2,N-acetylhistidine,193,-0.027978862964187428,0.6993149087963222,0.9025517398423543,False,False
CORE_ED_var1,solanidine,193,-0.027900747523550845,0.7001139604296972,0.9028165926008366,False,False
CORE_ED_var2,solanidine,193,-0.027900747523550845,0.7001139604296972,0.9028165926008366,False,False
CORE_ED_var1,enterodiol,193,0.027890333688255404,0.7002205096293037,0.9028165926008366,False,False
CORE_ED_var2,enterodiol,193,0.027890333688255404,0.7002205096293037,0.9028165926008366,False,False
CORE_EMP2,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*,193,-0.027888133646706906,0.7002430201126721,0.9028165926008366,False,False
CORE_TK_var1,4-hydroxyhippurate,193,0.02786476416858074,0.7004821491047902,0.9028165926008366,False,False
CORE_EMP1,N-delta-acetylornithine,193,-0.027864213074901112,0.7004877885454783,0.9028165926008366,False,False
CORE_ED_var1,1-linoleoyl-2-linolenoyl-galactosylglycerol (18:2/18:3)*,193,-0.027848678347073635,0.7006467649454912,0.9028165926008366,False,False
CORE_ED_var2,1-linoleoyl-2-linolenoyl-galactosylglycerol (18:2/18:3)*,193,-0.027848678347073635,0.7006467649454912,0.9028165926008366,False,False
CORE_EMP_alt,1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*,193,0.027833048448266652,0.7008067284177077,0.9028614014556107,False,False
CORE_TK_var1,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",193,0.02778130174670156,0.7013364215226141,0.9033019206832038,False,False
CORE_EMP2,arachidoylcarnitine (C20)*,193,0.027772955504513648,0.7014218693910952,0.9033019206832038,False,False
CORE_EMP_alt,5-hydroxylysine,193,0.027762940013888147,0.7015244117785114,0.9033019206832038,False,False
CORE_EMP1,"androstenediol (3beta,17beta) monosulfate (2)",193,0.027728143488298496,0.7018807136980103,0.9033902858224165,False,False
CORE_EMP,cholate,193,-0.027722878051386145,0.7019346352438561,0.9033902858224165,False,False
CORE_TK_var1,caffeine,193,0.027719539554510973,0.7019688244244069,0.9033902858224165,False,False
CORE_EMP2,pyruvate,193,-0.02769117388693665,0.7022593382541479,0.9035226730707108,False,False
CORE_TK_var1,3-sulfo-L-alanine,193,-0.027677808343571392,0.7023962396552235,0.9035226730707108,False,False
CORE_TK_var1,salicylate,193,-0.027672800598258638,0.7024475357608813,0.9035226730707108,False,False
CORE_ASDO,gamma-glutamylalanine,193,0.027591025611708057,0.7032853759554112,0.9036130987411881,False,False
CORE_ASDO_var2,gamma-glutamylalanine,193,0.027591025611708057,0.7032853759554112,0.9036130987411881,False,False
CORE_ASMO,N-palmitoylglycine,193,0.027579415751524693,0.7034043558587832,0.9036130987411881,False,False
CORE_ED_var1,glycerophosphoinositol*,193,-0.027575835862333024,0.7034410446509128,0.9036130987411881,False,False
CORE_ED_var1,N-acetylproline,193,0.027575835862333024,0.7034410446509128,0.9036130987411881,False,False
CORE_ED_var2,glycerophosphoinositol*,193,-0.027575835862333024,0.7034410446509128,0.9036130987411881,False,False
CORE_ED_var2,N-acetylproline,193,0.027575835862333024,0.7034410446509128,0.9036130987411881,False,False
CORE_TAL,thiamin (Vitamin B1),193,-0.027568114348205244,0.703520181562919,0.9036130987411881,False,False
CORE_ASDO,p-cresol,193,-0.027471193209890575,0.7045137859416262,0.9043806462298609,False,False
CORE_ASDO_var2,p-cresol,193,-0.027471193209890575,0.7045137859416262,0.9043806462298609,False,False
CORE_ASDO,2-hydroxyglutarate,193,-0.027460897496518588,0.70461936372235,0.9043806462298609,False,False
CORE_ASDO_var2,2-hydroxyglutarate,193,-0.027460897496518588,0.70461936372235,0.9043806462298609,False,False
CORE_EMP_alt,glycocholate,193,0.027424082581058704,0.7049969298370158,0.9045307689094528,False,False
CORE_EMP1,4-hydroxyphenylacetate,193,0.027423447788237406,0.7050034407727647,0.9045307689094528,False,False
CORE_EMP_alt,methylphosphate,193,-0.027407390096682867,0.7051681482488112,0.9045307689094528,False,False
CORE_ASMO,pseudouridine,193,-0.027400579722291176,0.705238007983618,0.9045307689094528,False,False
CORE_EMP_alt,pyrraline,193,-0.02737318192687508,0.7055190751089496,0.9047303644533685,False,False
CORE_TK_var2,linolenoyl-linolenoyl-glycerol (18:3/18:3) [2]*,193,-0.027325596923241276,0.7060073324935446,0.9051883559434202,False,False
CORE_TK_var2,L-urobilin,193,-0.027313912184178193,0.7061272449442155,0.9051883559434202,False,False
CORE_TAL,valerylphenylalanine,193,0.027277700765693698,0.7064989038237901,0.9055038376358938,False,False
CORE_EMP2,xanthosine,193,-0.0271519950857326,0.7077896328799098,0.9068288693627057,False,False
CORE_TK_var1,oleoyl ethanolamide,193,-0.027130294856044013,0.7080125323829918,0.9068288693627057,False,False
CORE_ED_var1,2-oxindole-3-acetate,193,0.027128040944628975,0.7080356854383522,0.9068288693627057,False,False
CORE_ED_var2,2-oxindole-3-acetate,193,0.027128040944628975,0.7080356854383522,0.9068288693627057,False,False
CORE_TK_var2,5-(2-Hydroxyethyl)-4-methylthiazole,193,-0.027093571390417178,0.7083898034644286,0.9071213179306568,False,False
CORE_ED_var1,isovalerylglycine,193,0.027046813029324525,0.7088702687585078,0.907318917042112,False,False
CORE_ED_var2,isovalerylglycine,193,0.027046813029324525,0.7088702687585078,0.907318917042112,False,False
CORE_EMP_alt,1-stearoyl-GPI (18:0),193,-0.027041824688852092,0.7089215332130201,0.907318917042112,False,False
CORE_EMP_alt,"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",193,-0.027025132204476252,0.7090930889741591,0.9073590203512834,False,False
CORE_TK_var1,N-acetyltaurine,193,0.027014293363026062,0.7092044921963649,0.9073590203512834,False,False
CORE_EMP,thymidine,193,-0.026953365769628437,0.7098308298055892,0.9075538815961534,False,False
CORE_EMP_alt,deoxycholate,193,0.026934992788846743,0.7100197428368717,0.9075538815961534,False,False
CORE_TK_var1,agmatine,193,0.026905792169304263,0.7103200232347834,0.9075538815961534,False,False
CORE_TK_var2,diglycerol,193,0.026903277068532662,0.710345889002045,0.9075538815961534,False,False
CORE_EMP_alt,epiandrosterone sulfate,193,0.026894930826344744,0.7104317256912162,0.9075538815961534,False,False
CORE_TK_var2,2-oxindole-3-acetate,193,-0.026894930826344744,0.7104317256912162,0.9075538815961534,False,False
CORE_TK_var1,"ceramide (d18:1/14:0, d16:1/16:0)*",193,0.02688491533571924,0.7105347345286728,0.9075538815961534,False,False
CORE_EMP1,5-dodecenoate (12:1n7),193,0.026867482483468416,0.7107140430840218,0.9075538815961534,False,False
CORE_TK_var1,cysteinylglycine,193,-0.02686739943921809,0.7107148972877512,0.9075538815961534,False,False
CORE_EMP,malonylcarnitine,193,-0.02684485337321724,0.710946822323286,0.9075538815961534,False,False
CORE_EMP1,thymidine,193,0.026839945853688693,0.7109973081147504,0.9075538815961534,False,False
CORE_ED_var1,gamma-glutamyltyrosine,193,-0.02683020525517931,0.7110975176208266,0.9075538815961534,False,False
CORE_ED_var2,gamma-glutamyltyrosine,193,-0.02683020525517931,0.7110975176208266,0.9075538815961534,False,False
CORE_EMP,palmitate (16:0),193,0.026828160888841407,0.7111185503188939,0.9075538815961534,False,False
CORE_EMP2,pheophorbide A,193,0.026766398696650817,0.7117540703194782,0.9075577748438193,False,False
CORE_EMP1,sarcosine,193,-0.026748108551663666,0.7119423102337683,0.9075577748438193,False,False
CORE_EMP2,2-aminoadipate,193,0.02673301372789915,0.7120976774168157,0.9075577748438193,False,False
CORE_EMP,quinate,193,-0.026686274771646815,0.7125788247884438,0.9075577748438193,False,False
CORE_EMP,glycylisoleucine,193,0.02667960891162267,0.7126474547661936,0.9075577748438193,False,False
CORE_TK_var1,guanine,193,-0.026677105037921398,0.712673234601299,0.9075577748438193,False,False
CORE_EMP2,4-methylcatechol sulfate,193,-0.02667376653965304,0.7127076082213984,0.9075577748438193,False,False
CORE_EMP1,"N6,N6,N6-trimethyllysine",193,0.026648769405616356,0.7129650004141943,0.9075577748438193,False,False
CORE_ASMO,trigonelline (N'-methylnicotinate),193,0.02664656835579313,0.7129876658878853,0.9075577748438193,False,False
CORE_ASDO,pyridoxate,193,-0.026644042565450575,0.7130136757109463,0.9075577748438193,False,False
CORE_ASDO_var2,pyridoxate,193,-0.026644042565450575,0.7130136757109463,0.9075577748438193,False,False
CORE_EMP,1-methylnicotinamide,193,0.026639535815394473,0.7130600856787944,0.9075577748438193,False,False
CORE_TAL,pyridoxine (Vitamin B6),193,-0.026633345629496208,0.7131238331834634,0.9075577748438193,False,False
CORE_TK_var1,dimethylmalonic acid,193,-0.026631200686731412,0.713145922604012,0.9075577748438193,False,False
CORE_EMP2,orotate,193,0.026626181827893808,0.7131976096165795,0.9075577748438193,False,False
CORE_EMP2,stearate (18:0),193,0.026611169697121233,0.713352220724228,0.9075577748438193,False,False
CORE_TK_var1,4-imidazoleacetate,193,0.02660948934351797,0.7133695275443798,0.9075577748438193,False,False
CORE_EMP_alt,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,193,0.02660782009508039,0.713386720131671,0.9075577748438193,False,False
CORE_EMP,taurodeoxycholate,193,-0.02659446610757972,0.7135242660286433,0.9075726643030997,False,False
CORE_TK_var2,coprostanol,193,-0.026566088884140804,0.7138165817316698,0.9076460479227022,False,False
CORE_TK_var2,dimethylglycine,193,0.026564430721364145,0.713833663868215,0.9076460479227022,False,False
CORE_EMP_alt,isoursodeoxycholate,193,-0.02650098819507505,0.7144873457790545,0.908121142622649,False,False
CORE_TK_var1,phenylacetate,193,0.0264959804497623,0.7145389520864822,0.908121142622649,False,False
CORE_EMP2,"5alpha-pregnan-3beta,20alpha-diol disulfate",193,-0.026481001417231184,0.7146933232091732,0.908121142622649,False,False
CORE_EMP2,2-piperidinone,193,-0.02647928796538646,0.7147109824634159,0.908121142622649,False,False
CORE_TK_var1,methionine,193,-0.026444233748197207,0.7150722930587377,0.9084201827619546,False,False
CORE_TK_var1,piperine,193,-0.026394167309677637,0.7155884473610395,0.9089157947107815,False,False
CORE_TAL,proline,193,0.026315705773624208,0.7163975971663789,0.9091456956328358,False,False
CORE_TAL,stigmasterol,193,0.026315705773624208,0.7163975971663789,0.9091456956328358,False,False
CORE_ED_var1,citrate,193,0.026305347956288985,0.7165044377984973,0.9091456956328358,False,False
CORE_ED_var2,citrate,193,0.026305347956288985,0.7165044377984973,0.9091456956328358,False,False
CORE_ED_var1,2-hydroxybehenate,193,-0.02630327616590784,0.7165258089263781,0.9091456956328358,False,False
CORE_ED_var2,2-hydroxybehenate,193,-0.02630327616590784,0.7165258089263781,0.9091456956328358,False,False
CORE_TK_var1,pyridoxine (Vitamin B6),193,0.02624559318412478,0.7171209142551659,0.9096688439446912,False,False
CORE_ASMO,N-acetylasparagine,193,-0.026235739777669798,0.7172225871933368,0.9096688439446912,False,False
CORE_TK_var1,1-oleoyl-GPE (18:1),193,-0.026217215960685856,0.7174137397144327,0.9096688439446912,False,False
CORE_TK_var1,imidazole lactate,193,-0.02620971528035058,0.7174911463569715,0.9096688439446912,False,False
CORE_EMP_alt,3-(4-hydroxyphenyl)propionate,193,0.02620219272474761,0.7175687816418952,0.9096688439446912,False,False
CORE_TK_var1,threonine,193,-0.026168807755995935,0.7179133605775986,0.9099457217022215,False,False
CORE_TK_var1,spermidine,193,0.02615545376849527,0.7180512080986767,0.9099605188556769,False,False
CORE_TK_var1,docosadienoate (22:2n6),193,0.026071991346616096,0.7189129612609315,0.9105982598187102,False,False
CORE_EMP,phosphate,193,0.026061975855990595,0.7190163954976085,0.9105982598187102,False,False
CORE_EMP2,glycoursodeoxycholate,193,0.026056968110677845,0.7190681145309396,0.9105982598187102,False,False
CORE_EMP1,glycerophosphoserine*,193,-0.026046056267413333,0.7191808143762174,0.9105982598187102,False,False
CORE_ASDO,xanthine,193,-0.026033353420974695,0.7193120197153623,0.9105982598187102,False,False
CORE_ASDO_var2,xanthine,193,-0.026033353420974695,0.7193120197153623,0.9105982598187102,False,False
CORE_EMP1,paraxanthine,193,-0.02600765626137824,0.7195774659876476,0.9107744269397884,False,False
