,sample_id,pathway_model,n_core_steps,n_detected_steps,coverage,score_raw,SQ_score,condition
319,SRR22709658,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
320,SRR22709658,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
321,SRR22709658,CORE_ASDO,3,0,0.0,0.0,0.0,HC
322,SRR22709658,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
323,SRR22709658,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
324,SRR22709658,CORE_ASMO,3,0,0.0,0.0,0.0,HC
325,SRR22709659,CORE_EMP1,4,1,0.25,2.2124732876327253,0.5531183219081813,IBS
326,SRR22709659,CORE_EMP2,4,1,0.25,3.1434461182359104,0.7858615295589776,IBS
327,SRR22709659,CORE_EMP,5,2,0.4,4.284735524694908,1.7138942098779635,IBS
328,SRR22709659,CORE_EMP_alt,5,2,0.4,4.284735524694908,1.7138942098779635,IBS
329,SRR22709659,CORE_TAL,5,0,0.0,0.0,0.0,IBS
330,SRR22709659,CORE_TK_var1,4,1,0.25,3.038202457874751,0.7595506144686878,IBS
331,SRR22709659,CORE_TK_var2,6,2,0.3333333333333333,3.4702547119602403,1.1567515706534133,IBS
332,SRR22709659,CORE_ED_var1,5,1,0.2,1.409814171998074,0.2819628343996148,IBS
333,SRR22709659,CORE_ED_var2,6,1,0.16666666666666666,1.1748451433317284,0.19580752388862138,IBS
334,SRR22709659,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
335,SRR22709659,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
336,SRR22709659,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
337,SRR22709659,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
338,SRR22709660,CORE_EMP1,4,1,0.25,2.4064438821244263,0.6016109705311066,IBS
339,SRR22709660,CORE_EMP2,4,1,0.25,3.241487761943573,0.8103719404858932,IBS
340,SRR22709660,CORE_EMP,5,2,0.4,4.518345315254399,1.8073381261017596,IBS
341,SRR22709660,CORE_EMP_alt,5,2,0.4,4.518345315254399,1.8073381261017596,IBS
342,SRR22709660,CORE_TAL,5,0,0.0,0.0,0.0,IBS
343,SRR22709660,CORE_TK_var1,4,1,0.25,3.0228201136771613,0.7557050284192903,IBS
344,SRR22709660,CORE_TK_var2,6,2,0.3333333333333333,3.3505506517228696,1.1168502172409565,IBS
345,SRR22709660,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
346,SRR22709660,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
347,SRR22709660,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
348,SRR22709660,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
349,SRR22709660,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
350,SRR22709660,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
351,SRR22709661,CORE_EMP1,4,1,0.25,2.2218894598686916,0.5554723649671729,IBS
352,SRR22709661,CORE_EMP2,4,1,0.25,3.2138831726572024,0.8034707931643006,IBS
353,SRR22709661,CORE_EMP,5,2,0.4,4.348618106020715,1.739447242408286,IBS
354,SRR22709661,CORE_EMP_alt,5,2,0.4,4.348618106020715,1.739447242408286,IBS
355,SRR22709661,CORE_TAL,5,0,0.0,0.0,0.0,IBS
356,SRR22709661,CORE_TK_var1,4,1,0.25,3.041114278062826,0.7602785695157065,IBS
357,SRR22709661,CORE_TK_var2,6,2,0.3333333333333333,3.409960039588396,1.1366533465294653,IBS
358,SRR22709661,CORE_ED_var1,5,1,0.2,1.0905116011089757,0.21810232022179515,IBS
359,SRR22709661,CORE_ED_var2,6,1,0.16666666666666666,0.9087596675908131,0.15145994459846884,IBS
360,SRR22709661,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
361,SRR22709661,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
362,SRR22709661,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
363,SRR22709661,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
364,SRR22709662,CORE_EMP1,4,1,0.25,2.820363161200687,0.7050907903001717,IBS
365,SRR22709662,CORE_EMP2,4,1,0.25,3.1797897763303764,0.7949474440825941,IBS
366,SRR22709662,CORE_EMP,5,2,0.4,4.800122350024851,1.9200489400099405,IBS
367,SRR22709662,CORE_EMP_alt,5,2,0.4,4.800122350024851,1.9200489400099405,IBS
368,SRR22709662,CORE_TAL,5,0,0.0,0.0,0.0,IBS
369,SRR22709662,CORE_TK_var1,4,1,0.25,2.966559044164955,0.7416397610412387,IBS
370,SRR22709662,CORE_TK_var2,6,2,0.3333333333333333,3.446222581146742,1.1487408603822473,IBS
371,SRR22709662,CORE_ED_var1,5,1,0.2,1.369744514605126,0.2739489029210252,IBS
372,SRR22709662,CORE_ED_var2,6,1,0.16666666666666666,1.1414537621709382,0.19024229369515636,IBS
373,SRR22709662,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
374,SRR22709662,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
375,SRR22709662,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
376,SRR22709662,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
377,SRR22709663,CORE_EMP1,4,1,0.25,2.2920875968204517,0.5730218992051129,IBS
378,SRR22709663,CORE_EMP2,4,1,0.25,3.2014010329020035,0.8003502582255009,IBS
379,SRR22709663,CORE_EMP,5,2,0.4,4.394790903777964,1.7579163615111857,IBS
380,SRR22709663,CORE_EMP_alt,5,2,0.4,4.394790903777964,1.7579163615111857,IBS
381,SRR22709663,CORE_TAL,5,0,0.0,0.0,0.0,IBS
382,SRR22709663,CORE_TK_var1,4,1,0.25,2.963514830057523,0.7408787075143808,IBS
383,SRR22709663,CORE_TK_var2,6,2,0.3333333333333333,3.282727125479093,1.0942423751596975,IBS
384,SRR22709663,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
385,SRR22709663,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
386,SRR22709663,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
387,SRR22709663,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
388,SRR22709663,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
389,SRR22709663,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
390,SRR22709664,CORE_EMP1,4,1,0.25,2.2696227423318134,0.5674056855829533,HC
391,SRR22709664,CORE_EMP2,4,1,0.25,3.293631206246435,0.8234078015616088,HC
392,SRR22709664,CORE_EMP,5,2,0.4,4.450603158862599,1.7802412635450395,HC
393,SRR22709664,CORE_EMP_alt,5,2,0.4,4.450603158862599,1.7802412635450395,HC
394,SRR22709664,CORE_TAL,5,0,0.0,0.0,0.0,HC
395,SRR22709664,CORE_TK_var1,4,1,0.25,2.9787531413197152,0.7446882853299288,HC
396,SRR22709664,CORE_TK_var2,6,2,0.3333333333333333,3.4866566187474697,1.1622188729158232,HC
397,SRR22709664,CORE_ED_var1,5,1,0.2,1.624884702657641,0.3249769405315282,HC
398,SRR22709664,CORE_ED_var2,6,1,0.16666666666666666,1.3540705855480342,0.22567843092467235,HC
399,SRR22709664,CORE_ASDO,3,0,0.0,0.0,0.0,HC
400,SRR22709664,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
401,SRR22709664,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
402,SRR22709664,CORE_ASMO,3,0,0.0,0.0,0.0,HC
403,SRR22709665,CORE_EMP1,4,1,0.25,2.3018248652300235,0.5754562163075059,IBS
404,SRR22709665,CORE_EMP2,4,1,0.25,3.2682961732518354,0.8170740433129589,IBS
405,SRR22709665,CORE_EMP,5,2,0.4,4.456096830785487,1.782438732314195,IBS
406,SRR22709665,CORE_EMP_alt,5,2,0.4,4.456096830785487,1.782438732314195,IBS
407,SRR22709665,CORE_TAL,5,0,0.0,0.0,0.0,IBS
408,SRR22709665,CORE_TK_var1,4,1,0.25,3.0341357290839133,0.7585339322709783,IBS
409,SRR22709665,CORE_TK_var2,6,2,0.3333333333333333,3.3106161133996834,1.103538704466561,IBS
410,SRR22709665,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
411,SRR22709665,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
412,SRR22709665,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
413,SRR22709665,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
414,SRR22709665,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
415,SRR22709665,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
416,SRR22709667,CORE_EMP1,4,1,0.25,2.146828712589158,0.5367071781472895,IBS
417,SRR22709667,CORE_EMP2,4,1,0.25,3.28157274041073,0.8203931851026826,IBS
418,SRR22709667,CORE_EMP,5,2,0.4,4.3427211623999105,1.7370884649599643,IBS
419,SRR22709667,CORE_EMP_alt,5,2,0.4,4.3427211623999105,1.7370884649599643,IBS
420,SRR22709667,CORE_TAL,5,0,0.0,0.0,0.0,IBS
421,SRR22709667,CORE_TK_var1,4,1,0.25,3.11088955612819,0.7777223890320475,IBS
422,SRR22709667,CORE_TK_var2,6,2,0.3333333333333333,3.543311682767681,1.1811038942558936,IBS
423,SRR22709667,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
424,SRR22709667,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
425,SRR22709667,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
426,SRR22709667,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
427,SRR22709667,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
428,SRR22709667,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
429,SRR22709668,CORE_EMP1,4,1,0.25,1.9230397849626157,0.48075994624065393,HC
430,SRR22709668,CORE_EMP2,4,1,0.25,3.2875299570566807,0.8218824892641702,HC
431,SRR22709668,CORE_EMP,5,2,0.4,4.168455793615437,1.667382317446175,HC
432,SRR22709668,CORE_EMP_alt,5,2,0.4,4.168455793615437,1.667382317446175,HC
433,SRR22709668,CORE_TAL,5,0,0.0,0.0,0.0,HC
434,SRR22709668,CORE_TK_var1,4,1,0.25,2.919728037262574,0.7299320093156435,HC
435,SRR22709668,CORE_TK_var2,6,2,0.3333333333333333,3.391172730161832,1.130390910053944,HC
436,SRR22709668,CORE_ED_var1,5,1,0.2,1.347727597918411,0.26954551958368217,HC
437,SRR22709668,CORE_ED_var2,6,1,0.16666666666666666,1.1231063315986758,0.1871843885997793,HC
438,SRR22709668,CORE_ASDO,3,0,0.0,0.0,0.0,HC
439,SRR22709668,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
440,SRR22709668,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
441,SRR22709668,CORE_ASMO,3,0,0.0,0.0,0.0,HC
442,SRR22709669,CORE_EMP1,4,1,0.25,2.346045297058167,0.5865113242645418,HC
443,SRR22709669,CORE_EMP2,4,1,0.25,3.215870624408159,0.8039676561020398,HC
444,SRR22709669,CORE_EMP,5,2,0.4,4.449532737173061,1.7798130948692243,HC
445,SRR22709669,CORE_EMP_alt,5,2,0.4,4.449532737173061,1.7798130948692243,HC
446,SRR22709669,CORE_TAL,5,0,0.0,0.0,0.0,HC
447,SRR22709669,CORE_TK_var1,4,1,0.25,3.04301653737116,0.76075413434279,HC
448,SRR22709669,CORE_TK_var2,6,2,0.3333333333333333,3.476434217818614,1.158811405939538,HC
449,SRR22709669,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
450,SRR22709669,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
451,SRR22709669,CORE_ASDO,3,0,0.0,0.0,0.0,HC
452,SRR22709669,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
453,SRR22709669,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
454,SRR22709669,CORE_ASMO,3,0,0.0,0.0,0.0,HC
455,SRR22709670,CORE_EMP1,4,1,0.25,2.380977850958168,0.595244462739542,HC
456,SRR22709670,CORE_EMP2,4,1,0.25,3.2508526898617975,0.8127131724654494,HC
457,SRR22709670,CORE_EMP,5,2,0.4,4.505464432655972,1.802185773062389,HC
458,SRR22709670,CORE_EMP_alt,5,2,0.4,4.505464432655972,1.802185773062389,HC
459,SRR22709670,CORE_TAL,5,0,0.0,0.0,0.0,HC
460,SRR22709670,CORE_TK_var1,4,1,0.25,3.0297450224495663,0.7574362556123916,HC
461,SRR22709670,CORE_TK_var2,6,2,0.3333333333333333,3.4536885929878385,1.1512295309959462,HC
462,SRR22709670,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
463,SRR22709670,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
464,SRR22709670,CORE_ASDO,3,0,0.0,0.0,0.0,HC
465,SRR22709670,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
466,SRR22709670,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
467,SRR22709670,CORE_ASMO,3,0,0.0,0.0,0.0,HC
468,SRR22709671,CORE_EMP1,4,1,0.25,2.199851518029548,0.549962879507387,IBS
469,SRR22709671,CORE_EMP2,4,1,0.25,3.2841110501008735,0.8210277625252184,IBS
470,SRR22709671,CORE_EMP,5,2,0.4,4.387170054504336,1.7548680218017347,IBS
471,SRR22709671,CORE_EMP_alt,5,2,0.4,4.387170054504336,1.7548680218017347,IBS
472,SRR22709671,CORE_TAL,5,0,0.0,0.0,0.0,IBS
473,SRR22709671,CORE_TK_var1,4,1,0.25,3.004070440134294,0.7510176100335735,IBS
474,SRR22709671,CORE_TK_var2,6,2,0.3333333333333333,3.3077123581556105,1.10257078605187,IBS
475,SRR22709671,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
476,SRR22709671,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
477,SRR22709671,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
478,SRR22709671,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
479,SRR22709671,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
480,SRR22709671,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
481,SRR22709672,CORE_EMP1,4,1,0.25,1.5636560682761311,0.3909140170690328,IBS
482,SRR22709672,CORE_EMP2,4,1,0.25,3.2742581291968453,0.8185645322992113,IBS
483,SRR22709672,CORE_EMP,5,2,0.4,3.870331357978381,1.5481325431913524,IBS
484,SRR22709672,CORE_EMP_alt,5,2,0.4,3.870331357978381,1.5481325431913524,IBS
485,SRR22709672,CORE_TAL,5,0,0.0,0.0,0.0,IBS
486,SRR22709672,CORE_TK_var1,4,1,0.25,2.9740817120001877,0.7435204280000469,IBS
487,SRR22709672,CORE_TK_var2,6,2,0.3333333333333333,3.2552043048136077,1.0850681016045358,IBS
488,SRR22709672,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
489,SRR22709672,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
490,SRR22709672,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
491,SRR22709672,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
492,SRR22709672,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
493,SRR22709672,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
494,SRR22709673,CORE_EMP1,4,1,0.25,2.204497417933625,0.5511243544834062,IBS
495,SRR22709673,CORE_EMP2,4,1,0.25,3.242490191765276,0.810622547941319,IBS
496,SRR22709673,CORE_EMP,5,2,0.4,4.357590087759121,1.7430360351036485,IBS
497,SRR22709673,CORE_EMP_alt,5,2,0.4,4.357590087759121,1.7430360351036485,IBS
498,SRR22709673,CORE_TAL,5,0,0.0,0.0,0.0,IBS
499,SRR22709673,CORE_TK_var1,4,1,0.25,2.915611850709182,0.7289029626772955,IBS
500,SRR22709673,CORE_TK_var2,6,2,0.3333333333333333,3.405840382534512,1.1352801275115039,IBS
501,SRR22709673,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
502,SRR22709673,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
503,SRR22709673,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
504,SRR22709673,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
505,SRR22709673,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
506,SRR22709673,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
507,SRR22709674,CORE_EMP1,4,1,0.25,2.3524699579045785,0.5881174894761446,IBS
508,SRR22709674,CORE_EMP2,4,1,0.25,3.1568766869312754,0.7892191717328189,IBS
509,SRR22709674,CORE_EMP,5,2,0.4,4.407477315868683,1.7629909263474735,IBS
510,SRR22709674,CORE_EMP_alt,5,2,0.4,4.407477315868683,1.7629909263474735,IBS
511,SRR22709674,CORE_TAL,5,0,0.0,0.0,0.0,IBS
512,SRR22709674,CORE_TK_var1,4,1,0.25,3.0987127673280512,0.7746781918320128,IBS
513,SRR22709674,CORE_TK_var2,6,1,0.16666666666666666,2.065808511552034,0.3443014185920057,IBS
514,SRR22709674,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
515,SRR22709674,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
516,SRR22709674,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
517,SRR22709674,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
518,SRR22709674,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
519,SRR22709674,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
520,SRR22709675,CORE_EMP1,4,1,0.25,2.3088029138611863,0.5772007284652966,HC
521,SRR22709675,CORE_EMP2,4,1,0.25,3.2095211788154305,0.8023802947038576,HC
522,SRR22709675,CORE_EMP,5,2,0.4,4.414659274141293,1.7658637096565173,HC
523,SRR22709675,CORE_EMP_alt,5,2,0.4,4.414659274141293,1.7658637096565173,HC
524,SRR22709675,CORE_TAL,5,0,0.0,0.0,0.0,HC
525,SRR22709675,CORE_TK_var1,4,1,0.25,3.0780845187152535,0.7695211296788134,HC
526,SRR22709675,CORE_TK_var2,6,2,0.3333333333333333,3.493871501948354,1.1646238339827846,HC
527,SRR22709675,CORE_ED_var1,5,1,0.2,1.554092195184931,0.3108184390369862,HC
528,SRR22709675,CORE_ED_var2,6,1,0.16666666666666666,1.2950768293207757,0.21584613822012927,HC
529,SRR22709675,CORE_ASDO,3,0,0.0,0.0,0.0,HC
530,SRR22709675,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
531,SRR22709675,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
532,SRR22709675,CORE_ASMO,3,0,0.0,0.0,0.0,HC
533,SRR22709676,CORE_EMP1,4,1,0.25,2.2886751626510704,0.5721687906627676,IBS
534,SRR22709676,CORE_EMP2,4,1,0.25,3.204933121775899,0.8012332804439748,IBS
535,SRR22709676,CORE_EMP,5,2,0.4,4.394886627541576,1.7579546510166304,IBS
536,SRR22709676,CORE_EMP_alt,5,2,0.4,4.394886627541576,1.7579546510166304,IBS
537,SRR22709676,CORE_TAL,5,0,0.0,0.0,0.0,IBS
538,SRR22709676,CORE_TK_var1,4,1,0.25,2.9876020980753064,0.7469005245188266,IBS
539,SRR22709676,CORE_TK_var2,6,2,0.3333333333333333,3.3640664054523746,1.1213554684841247,IBS
540,SRR22709676,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
541,SRR22709676,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
542,SRR22709676,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
543,SRR22709676,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
544,SRR22709676,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
545,SRR22709676,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
546,SRR22709677,CORE_EMP1,4,1,0.25,2.1880577880434675,0.5470144470108669,IBS
547,SRR22709677,CORE_EMP2,4,1,0.25,3.2697625632248744,0.8174406408062186,IBS
548,SRR22709677,CORE_EMP,5,2,0.4,4.366256281014674,1.7465025124058695,IBS
549,SRR22709677,CORE_EMP_alt,5,2,0.4,4.366256281014674,1.7465025124058695,IBS
550,SRR22709677,CORE_TAL,5,0,0.0,0.0,0.0,IBS
551,SRR22709677,CORE_TK_var1,4,1,0.25,2.9665851994612598,0.7416462998653149,IBS
552,SRR22709677,CORE_TK_var2,6,2,0.3333333333333333,3.282990084157209,1.0943300280524029,IBS
553,SRR22709677,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
554,SRR22709677,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
555,SRR22709677,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
556,SRR22709677,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
557,SRR22709677,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
558,SRR22709677,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
559,SRR22709678,CORE_EMP1,4,1,0.25,2.5385979419693583,0.6346494854923396,IBS
560,SRR22709678,CORE_EMP2,4,1,0.25,3.248691613261703,0.8121729033154258,IBS
561,SRR22709678,CORE_EMP,5,2,0.4,4.629831644184849,1.8519326576739397,IBS
562,SRR22709678,CORE_EMP_alt,5,2,0.4,4.629831644184849,1.8519326576739397,IBS
563,SRR22709678,CORE_TAL,5,0,0.0,0.0,0.0,IBS
564,SRR22709678,CORE_TK_var1,4,1,0.25,3.093699988354752,0.773424997088688,IBS
565,SRR22709678,CORE_TK_var2,6,2,0.3333333333333333,3.485888441272362,1.1619628137574538,IBS
566,SRR22709678,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
567,SRR22709678,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
568,SRR22709678,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
569,SRR22709678,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
570,SRR22709678,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
571,SRR22709678,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
572,SRR22709679,CORE_EMP1,4,1,0.25,2.3924484244140265,0.5981121061035066,IBS
573,SRR22709679,CORE_EMP2,4,1,0.25,3.233808975658121,0.8084522439145303,IBS
574,SRR22709679,CORE_EMP,5,2,0.4,4.501005920057718,1.8004023680230874,IBS
575,SRR22709679,CORE_EMP_alt,5,2,0.4,4.501005920057718,1.8004023680230874,IBS
576,SRR22709679,CORE_TAL,5,0,0.0,0.0,0.0,IBS
577,SRR22709679,CORE_TK_var1,4,1,0.25,2.9713709565992645,0.7428427391498161,IBS
578,SRR22709679,CORE_TK_var2,6,2,0.3333333333333333,3.0389173286630347,1.012972442887678,IBS
579,SRR22709679,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
580,SRR22709679,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
581,SRR22709679,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
582,SRR22709679,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
583,SRR22709679,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
584,SRR22709679,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
585,SRR22709680,CORE_EMP1,4,1,0.25,2.014722564848803,0.5036806412122008,HC
586,SRR22709680,CORE_EMP2,4,1,0.25,3.2406701953355226,0.8101675488338806,HC
587,SRR22709680,CORE_EMP,5,2,0.4,4.20431420814746,1.6817256832589842,HC
588,SRR22709680,CORE_EMP_alt,5,2,0.4,4.20431420814746,1.6817256832589842,HC
589,SRR22709680,CORE_TAL,5,0,0.0,0.0,0.0,HC
590,SRR22709680,CORE_TK_var1,4,1,0.25,2.998455352403475,0.7496138381008688,HC
591,SRR22709680,CORE_TK_var2,6,1,0.16666666666666666,1.9989702349356502,0.33316170582260834,HC
592,SRR22709680,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
593,SRR22709680,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
594,SRR22709680,CORE_ASDO,3,0,0.0,0.0,0.0,HC
595,SRR22709680,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
596,SRR22709680,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
597,SRR22709680,CORE_ASMO,3,0,0.0,0.0,0.0,HC
598,SRR22709681,CORE_EMP1,4,1,0.25,1.889337209517373,0.47233430237934326,IBS
599,SRR22709681,CORE_EMP2,4,1,0.25,3.2895101146541164,0.8223775286635291,IBS
600,SRR22709681,CORE_EMP,5,2,0.4,4.1430778593371915,1.6572311437348768,IBS
601,SRR22709681,CORE_EMP_alt,5,2,0.4,4.1430778593371915,1.6572311437348768,IBS
602,SRR22709681,CORE_TAL,5,0,0.0,0.0,0.0,IBS
603,SRR22709681,CORE_TK_var1,4,1,0.25,3.002716902602348,0.750679225650587,IBS
604,SRR22709681,CORE_TK_var2,6,2,0.3333333333333333,3.223437798008271,1.074479266002757,IBS
605,SRR22709681,CORE_ED_var1,5,1,0.2,1.6789124833236073,0.3357824966647215,IBS
606,SRR22709681,CORE_ED_var2,6,1,0.16666666666666666,1.399093736103006,0.233182289350501,IBS
607,SRR22709681,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
608,SRR22709681,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
609,SRR22709681,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
610,SRR22709681,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
611,SRR22709682,CORE_EMP1,4,1,0.25,2.159957479084693,0.5399893697711733,IBS
612,SRR22709682,CORE_EMP2,4,1,0.25,3.2389932960388346,0.8097483240097086,IBS
613,SRR22709682,CORE_EMP,5,2,0.4,4.319160620098822,1.727664248039529,IBS
614,SRR22709682,CORE_EMP_alt,5,2,0.4,4.319160620098822,1.727664248039529,IBS
615,SRR22709682,CORE_TAL,5,0,0.0,0.0,0.0,IBS
616,SRR22709682,CORE_TK_var1,4,1,0.25,2.888313159123129,0.7220782897807823,IBS
617,SRR22709682,CORE_TK_var2,6,2,0.3333333333333333,3.4430734470546747,1.1476911490182249,IBS
618,SRR22709682,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
619,SRR22709682,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
620,SRR22709682,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
621,SRR22709682,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
622,SRR22709682,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
623,SRR22709682,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
624,SRR22709683,CORE_EMP1,4,1,0.25,1.8549984803643078,0.46374962009107695,HC
625,SRR22709683,CORE_EMP2,4,1,0.25,3.2235978672520273,0.8058994668130068,HC
626,SRR22709683,CORE_EMP,5,2,0.4,4.062877078093068,1.6251508312372274,HC
627,SRR22709683,CORE_EMP_alt,5,2,0.4,4.062877078093068,1.6251508312372274,HC
628,SRR22709683,CORE_TAL,5,0,0.0,0.0,0.0,HC
629,SRR22709683,CORE_TK_var1,4,1,0.25,2.925148788532696,0.731287197133174,HC
630,SRR22709683,CORE_TK_var2,6,1,0.16666666666666666,1.9500991923551307,0.32501653205918846,HC
631,SRR22709683,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
632,SRR22709683,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
633,SRR22709683,CORE_ASDO,3,0,0.0,0.0,0.0,HC
634,SRR22709683,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
635,SRR22709683,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
636,SRR22709683,CORE_ASMO,3,0,0.0,0.0,0.0,HC
637,SRR22709684,CORE_EMP1,4,1,0.25,2.1802312537933295,0.5450578134483324,HC
638,SRR22709684,CORE_EMP2,4,1,0.25,3.3329702165521304,0.8332425541380326,HC
